,customer_id,gender,age,monthly_income
41159,19458,Male,48,11443
41160,20909,Male,58,12130
41161,20131,Male,34,15295
41162,37555,Female,27,13714
41163,38616,Male,26,10608
41164,38085,Female,23,13478
41165,36960,Female,21,24067
41166,13192,Male,19,17356
41167,13816,Male,63,5344
41168,14128,Female,26,16839
41169,12747,Male,27,10058
41170,12154,Male,38,11013
41171,14539,Female,39,17764
41172,14721,Female,20,23455
41173,12009,Female,52,6415
41174,13256,Female,38,21487
41175,12955,Male,21,2351
41176,39552,Female,35,9140
41177,40189,Female,26,28105
41178,40946,Male,58,11601
41179,40552,Male,62,6690
41180,28949,Female,55,8604
41181,29979,Female,24,23620
41182,28452,Male,18,23975
41183,27194,Male,22,3449
41184,27650,Male,63,10226
41185,28550,Male,31,3004
41186,27572,Female,28,17694
41187,35328,Female,29,5026
41188,33022,Female,26,14099
41189,35734,Male,32,17844
41190,34699,Male,53,24626
41191,34199,Female,19,4911
41192,35036,Female,45,12880
41193,35952,Male,61,25943
41194,34200,Female,23,29177
41195,33605,Male,21,18960
41196,33820,Male,28,24154
41197,34324,Female,34,6000
41198,35264,Female,25,14235
41199,34334,Male,61,26393
41200,26967,Male,39,10134
41201,24225,Male,24,6561
41202,25166,Female,30,21632
41203,26616,Male,38,9305
41204,26843,Male,21,14313
41205,26595,Female,34,29070
41206,24220,Female,25,2481
41207,25944,Female,36,11574
41208,24860,Female,50,19134
41209,26504,Male,36,19783
41210,26588,Male,45,22653
41211,25644,Female,18,22611
41212,30636,Male,35,16656
41213,32164,Male,27,7403
41214,32844,Male,20,7297
41215,30053,Female,36,20083
41216,32050,Male,33,5704
41217,30449,Male,28,22262
41218,32407,Male,21,25005
41219,30546,Male,19,4666
41220,30504,Female,59,9585
41221,32792,Female,48,27830
41222,32358,Male,36,23537
41223,31531,Male,40,19973
41224,10207,Male,25,18885
41225,9972,Male,49,19712
41226,10379,Male,41,10995
41227,9075,Male,34,14557
41228,11874,Male,26,10405
41229,11405,Male,40,12118
41230,10187,Male,35,30105
41231,9544,Male,31,11670
41232,11795,Female,49,16512
41233,10569,Female,27,23789
41234,11815,Female,30,8642
41235,9412,Female,34,21490
41236,11298,Female,29,6360
41237,9359,Female,57,19897
41238,9110,Male,56,22272
41239,11598,Female,37,21885
41240,10065,Male,62,17942
41241,10368,Male,61,6660
41242,11293,Female,40,21237
41243,10063,Female,29,12135
41244,56476,Male,18,24391
41245,56527,Female,22,9690
41246,56841,Male,34,3406
41247,17292,Male,65,15465
41248,17374,Male,46,14584
41249,15937,Female,28,32478
41250,16654,Female,60,6103
41251,15841,Male,36,15408
41252,16729,Female,52,3532
41253,16744,Male,24,16484
41254,16704,Male,32,21331
41255,15494,Female,19,12244
41256,16707,Male,52,2344
41257,23106,Male,20,4373
41258,23075,Male,40,9740
41259,22020,Male,42,10554
41260,23099,Male,25,6576
41261,23063,Female,22,23458
41262,23524,Female,48,20918
41263,21370,Female,39,15771
41264,23597,Male,32,17442
41265,21768,Male,33,32153
41266,23881,Male,36,10953
41267,49062,Female,19,9365
41268,48746,Male,52,24536
41269,49403,Male,24,15856
41270,49572,Female,37,9004
41271,50353,Female,51,21425
41272,49571,Male,47,2635
41273,46416,Female,18,4393
41274,46770,Male,62,31986
41275,45260,Male,38,8477
41276,45335,Female,39,21169
41277,47615,Male,32,8874
41278,46616,Male,28,11198
41279,20485,Male,56,3712
41280,19297,Male,29,24752
41281,18426,Female,24,10469
41282,38567,Female,32,13727
41283,38913,Male,20,2600
41284,38698,Female,43,22177
41285,14166,Male,47,21457
41286,13623,Female,31,11022
41287,14526,Male,48,2056
41288,13495,Female,38,8591
41289,12144,Male,40,16182
41290,12556,Male,31,21477
41291,14037,Female,40,3919
41292,14921,Female,20,11775
41293,14522,Male,31,8369
41294,12357,Male,48,14695
41295,12396,Male,26,23126
41296,40681,Male,30,12417
41297,39051,Female,29,9623
41298,40105,Female,48,27481
41299,41217,Female,41,17176
41300,39937,Female,21,6111
41301,41773,Female,36,13479
41302,41179,Female,52,18823
41303,41396,Male,40,7108
41304,28804,Male,28,5611
41305,28981,Male,28,5095
41306,27507,Female,36,29868
41307,29425,Female,30,19558
41308,29451,Female,27,10821
41309,33873,Female,34,2170
41310,35067,Female,22,15161
41311,33079,Female,28,16265
41312,35289,Female,22,9301
41313,34357,Female,64,5664
41314,35304,Male,59,34041
41315,34152,Female,65,2275
41316,33098,Male,19,20281
41317,33421,Female,61,18418
41318,34517,Female,27,8505
41319,34663,Male,26,22188
41320,34143,Female,49,8047
41321,35371,Male,18,32797
41322,33768,Female,34,11691
41323,26937,Male,28,7918
41324,26568,Male,21,14723
41325,26116,Male,59,14459
41326,32374,Female,38,28897
41327,31568,Male,26,14467
41328,31924,Male,62,9902
41329,32283,Male,36,15642
41330,30195,Female,22,26732
41331,10669,Male,34,34841
41332,11891,Male,42,32968
41333,11613,Male,25,2149
41334,9791,Female,53,18998
41335,9957,Male,49,16191
41336,9906,Male,37,32606
41337,11746,Male,31,17635
41338,11394,Female,26,25059
41339,9680,Male,40,23088
41340,11597,Female,36,8894
41341,9196,Male,24,13796
41342,56499,Female,35,8217
41343,54738,Male,39,12577
41344,55465,Male,36,14925
41345,54601,Female,24,11944
41346,54200,Male,34,21450
41347,56461,Female,43,23837
41348,56702,Female,26,23713
41349,54678,Male,59,3762
41350,55811,Female,27,11280
41351,56825,Female,53,16380
41352,17826,Male,20,32293
41353,15679,Female,45,7406
41354,16567,Male,22,11438
41355,16217,Male,49,15312
41356,17063,Female,24,2103
41357,15163,Female,30,25157
41358,15662,Male,18,22552
41359,21433,Female,39,6932
41360,21007,Male,21,19639
41361,22012,Male,38,9281
41362,22696,Male,43,8124
41363,21307,Female,32,19325
41364,23472,Female,26,20977
41365,22228,Female,57,15285
41366,22632,Female,21,3666
41367,22620,Female,43,22351
41368,23280,Female,61,23166
41369,48832,Female,65,22429
41370,49880,Female,50,22993
41371,48483,Female,33,27630
41372,49454,Male,24,10499
41373,50434,Female,61,12586
41374,50780,Female,21,5809
41375,45749,Male,40,7631
41376,47014,Male,26,23750
41377,45217,Female,20,7316
41378,45887,Female,38,19972
41379,47173,Male,31,13385
41380,46497,Female,22,24689
41381,46153,Male,29,21004
41382,46217,Female,28,7114
41383,45438,Female,21,20247
41384,45496,Male,34,8822
41385,20130,Female,20,17128
41386,36777,Male,52,9961
41387,36726,Male,31,9687
41388,36630,Female,32,11070
41389,36040,Male,37,21935
41390,14238,Male,26,7243
41391,14770,Female,38,23691
41392,12908,Female,24,5241
41393,14729,Male,61,7058
41394,12236,Male,29,19817
41395,14511,Female,40,8100
41396,13243,Female,26,2100
41397,40966,Male,23,7699
41398,39108,Female,18,5711
41399,41062,Female,38,8116
41400,41090,Female,34,22117
41401,40683,Female,26,14558
41402,39462,Male,19,13380
41403,29650,Female,19,11717
41404,29659,Male,63,16655
41405,28227,Female,55,4951
41406,29764,Male,29,7825
41407,27078,Male,22,29655
41408,27054,Male,54,15935
41409,28098,Male,23,7899
41410,27736,Female,22,3591
41411,28678,Female,34,6708
41412,29687,Male,55,2279
41413,28931,Female,37,4414
41414,29237,Female,24,6177
41415,29826,Female,22,13408
41416,34428,Female,62,21771
41417,35579,Male,35,29379
41418,35303,Male,45,13734
41419,33535,Male,24,7026
41420,33219,Male,30,23014
41421,33284,Female,37,29041
41422,35702,Female,19,22508
41423,33603,Male,31,20039
41424,34875,Female,59,7895
41425,34940,Male,25,6044
41426,33109,Female,32,4784
41427,33481,Male,21,19238
41428,58857,Female,27,21256
41429,58571,Male,26,19643
41430,24794,Male,20,20143
41431,25506,Male,38,30528
41432,26946,Male,31,24905
41433,25556,Female,28,7394
41434,25320,Female,38,16248
41435,24561,Female,50,23984
41436,26715,Male,21,24406
41437,26180,Female,33,14899
41438,26584,Male,23,15937
41439,25934,Female,24,16916
41440,25317,Female,35,7956
41441,31624,Female,21,4919
41442,31627,Female,31,12541
41443,31555,Male,20,3862
41444,30844,Male,34,12420
41445,31609,Female,31,22520
41446,32318,Female,29,23526
41447,32613,Male,30,23769
41448,32257,Male,22,17969
41449,31101,Male,36,20220
41450,31383,Female,33,4187
41451,30698,Female,47,6796
41452,31203,Female,27,14750
41453,32911,Female,26,13906
41454,31551,Female,29,2395
41455,31404,Female,36,4127
41456,30453,Female,23,3703
41457,10529,Female,21,18727
41458,11566,Female,30,22022
41459,9703,Male,36,17716
41460,10516,Female,46,12110
41461,9308,Female,49,14814
41462,11045,Female,63,19672
41463,11038,Female,24,17935
41464,11785,Male,32,20752
41465,9947,Male,34,22620
41466,10414,Female,40,8668
41467,10836,Female,52,23630
41468,10603,Female,25,10696
41469,10085,Male,37,4377
41470,9996,Female,20,21618
41471,54955,Male,41,6790
41472,56956,Female,20,29377
41473,54483,Male,54,24502
41474,54212,Male,65,4483
41475,55518,Male,40,14139
41476,56638,Female,18,4856
41477,56178,Female,24,5374
41478,56236,Female,37,20936
41479,55139,Male,22,23819
41480,55692,Male,22,14549
41481,56645,Male,65,8740
41482,15754,Female,20,17174
41483,17848,Female,31,3596
41484,17257,Female,32,20027
41485,17009,Male,19,14599
41486,16891,Female,37,22178
41487,16271,Male,37,3151
41488,17280,Male,31,13323
41489,16226,Female,31,22266
41490,17856,Female,57,21049
41491,16005,Female,33,10084
41492,16308,Female,33,3562
41493,21701,Female,43,4343
41494,23303,Male,36,11316
41495,21133,Male,46,16260
41496,23403,Male,24,12141
41497,23713,Female,30,29164
41498,23070,Female,33,17724
41499,22209,Female,19,2292
41500,23042,Female,34,24977
41501,49088,Female,53,21333
41502,49718,Male,19,10523
41503,50579,Female,25,13789
41504,47254,Male,47,20542
41505,45209,Female,37,27248
41506,47029,Female,33,12649
41507,45610,Female,22,12507
41508,46679,Male,30,21052
41509,45690,Male,32,22161
41510,18860,Female,24,8291
41511,36143,Female,37,13350
41512,37233,Male,25,28738
41513,36078,Male,26,27710
41514,37774,Male,20,24297
41515,38870,Female,34,2304
41516,36430,Female,62,6461
41517,37795,Male,33,21617
41518,14666,Female,38,23430
41519,12854,Female,28,23165
41520,14520,Female,51,11226
41521,12002,Male,22,24647
41522,14757,Female,40,6489
41523,12898,Female,34,13089
41524,12823,Female,42,17565
41525,14960,Male,27,26591
41526,13418,Female,21,8501
41527,14840,Male,25,7283
41528,14160,Male,23,18132
41529,13205,Male,32,3992
41530,13061,Male,52,11146
41531,14327,Female,43,23140
41532,13523,Female,22,4249
41533,39640,Male,64,13842
41534,40887,Male,25,15880
41535,40172,Male,64,10900
41536,41301,Male,29,6731
41537,39229,Male,20,24435
41538,40864,Female,28,6723
41539,40324,Female,61,21327
41540,41728,Male,26,21799
41541,41357,Female,65,11866
41542,29907,Male,29,15907
41543,28056,Female,61,19825
41544,28589,Female,37,20819
41545,34301,Male,19,24552
41546,34046,Female,27,17746
41547,35022,Female,25,19196
41548,35109,Male,54,19831
41549,34628,Male,57,21425
41550,34640,Male,42,11181
41551,34692,Male,30,10630
41552,33928,Female,53,3058
41553,35756,Male,28,23303
41554,59526,Male,47,3570
41555,25655,Male,23,25301
41556,25575,Female,19,13803
41557,24248,Female,31,4467
41558,25215,Female,35,3242
41559,26798,Male,32,16005
41560,32968,Female,21,14491
41561,30082,Male,32,34617
41562,30639,Female,39,21634
41563,32065,Male,54,5876
41564,30682,Female,19,9271
41565,31985,Male,21,19485
41566,31172,Female,29,16619
41567,11848,Male,23,7272
41568,11922,Male,56,18363
41569,10223,Male,21,7282
41570,10681,Female,28,6049
41571,11825,Male,27,2321
41572,9512,Male,26,18830
41573,11544,Male,41,10493
41574,11742,Female,22,8510
41575,54862,Male,38,8752
41576,56334,Male,48,7065
41577,54007,Male,20,9987
41578,56306,Female,31,2608
41579,55309,Male,49,2605
41580,56957,Male,19,13986
41581,56282,Male,31,8448
41582,16632,Female,59,18499
41583,17896,Female,44,3064
41584,15274,Female,39,4178
41585,15406,Female,31,14679
41586,17674,Female,35,10684
41587,17632,Male,21,15851
41588,23817,Male,27,12579
41589,22486,Female,30,6442
41590,22963,Female,28,10087
41591,22837,Female,37,3594
41592,22433,Female,56,24230
41593,49576,Male,60,7767
41594,50436,Female,25,4799
41595,48475,Male,18,30204
41596,50545,Female,32,15117
41597,49733,Female,31,19718
41598,49400,Female,37,9472
41599,49499,Female,18,24102
41600,47404,Female,36,14689
41601,46488,Female,46,18595
41602,45266,Female,31,34367
41603,47354,Female,34,19836
41604,47252,Male,27,2502
41605,47977,Male,31,3406
41606,19655,Female,35,31175
41607,19232,Male,25,12759
41608,18688,Female,39,4322
41609,20981,Male,32,16331
41610,36111,Female,28,20122
41611,36237,Male,20,12482
41612,37851,Female,25,18915
41613,38150,Female,36,6653
41614,37445,Male,45,8153
41615,36659,Male,19,20257
41616,14807,Male,26,10530
41617,12139,Male,58,16562
41618,12542,Male,26,14460
41619,14089,Male,31,11827
41620,13708,Female,24,5838
41621,14184,Male,20,13627
41622,13853,Male,20,13917
41623,13583,Male,47,24810
41624,13960,Female,28,12368
41625,39643,Male,24,33813
41626,41333,Male,31,18625
41627,40608,Female,19,6118
41628,40729,Male,30,8906
41629,40954,Male,38,11710
41630,40274,Female,21,33567
41631,27660,Male,56,8370
41632,27366,Female,47,11498
41633,28471,Female,19,10023
41634,29307,Female,24,11988
41635,28370,Male,51,9549
41636,28827,Female,34,2211
41637,35217,Male,23,18953
41638,34796,Male,28,9154
41639,34333,Male,37,13525
41640,33066,Female,28,14865
41641,35492,Female,24,6337
41642,35691,Female,20,5215
41643,35157,Male,19,23661
41644,35025,Male,40,14128
41645,35925,Female,36,27617
41646,34278,Male,31,8802
41647,59636,Female,40,2954
41648,25451,Male,31,9529
41649,25745,Female,20,3084
41650,26496,Female,27,7943
41651,24054,Male,44,3937
41652,25753,Male,35,10860
41653,25663,Male,37,12263
41654,26443,Male,37,12720
41655,24139,Male,22,6367
41656,25634,Female,23,16354
41657,26034,Female,34,5651
41658,26462,Female,47,24157
41659,24447,Male,23,15587
41660,31132,Male,28,15359
41661,32098,Male,19,21341
41662,30033,Female,19,17449
41663,30352,Female,26,17640
41664,30372,Male,21,9618
41665,30050,Female,42,11845
41666,30246,Female,27,24011
41667,32247,Male,35,22717
41668,32003,Male,46,10203
41669,32116,Female,40,5703
41670,30580,Female,36,11408
41671,11536,Male,56,25156
41672,10563,Male,51,18729
41673,10459,Female,50,9480
41674,11452,Female,48,10926
41675,9258,Female,20,34228
41676,9716,Male,63,24269
41677,9861,Male,31,15868
41678,10181,Female,37,24093
41679,10990,Male,32,18842
41680,11507,Female,34,32324
41681,10397,Male,19,9228
41682,9063,Female,38,7694
41683,9552,Female,34,33318
41684,11289,Female,43,19461
41685,11620,Male,30,23110
41686,10900,Male,57,21558
41687,9050,Female,33,18222
41688,54673,Male,36,19077
41689,56425,Female,33,6270
41690,54974,Female,20,3302
41691,56828,Female,37,15717
41692,56986,Female,30,23002
41693,56445,Female,44,20363
41694,56418,Male,36,4673
41695,55111,Female,37,23729
41696,55820,Male,37,12709
41697,56008,Male,36,15138
41698,15099,Female,38,23092
41699,15762,Female,26,6510
41700,16314,Male,21,15644
41701,16634,Female,52,14958
41702,16096,Female,26,15785
41703,17940,Male,49,23147
41704,16930,Female,52,20029
41705,17305,Female,30,11380
41706,17401,Male,37,24054
41707,16899,Female,29,8535
41708,16648,Male,21,12405
41709,21358,Male,37,29138
41710,21096,Male,28,9867
41711,21658,Female,37,19046
41712,23753,Female,20,3667
41713,23459,Male,23,14161
41714,23818,Female,36,28361
41715,50300,Female,30,11767
41716,50106,Male,33,8945
41717,48426,Male,47,24630
41718,50966,Male,26,29731
41719,46220,Male,39,24864
41720,46425,Female,31,17270
41721,46884,Male,20,5518
41722,45884,Male,40,23118
41723,45830,Male,40,23953
41724,46123,Male,28,30875
41725,46357,Male,31,28659
41726,46054,Female,28,4122
41727,36550,Male,62,2312
41728,36945,Female,36,13781
41729,38731,Female,47,23156
41730,36012,Female,36,7549
41731,38005,Female,28,19277
41732,36980,Male,25,23678
41733,38721,Female,54,4814
41734,12933,Female,36,8244
41735,14541,Male,28,13247
41736,14094,Female,37,19701
41737,13032,Female,53,21650
41738,12413,Male,26,24223
41739,13831,Male,45,33374
41740,14694,Male,39,16566
41741,14460,Female,18,10702
41742,14926,Male,30,8689
41743,12243,Male,20,5525
41744,41510,Female,19,24918
41745,41065,Male,45,21958
41746,40049,Female,28,4601
41747,40866,Male,48,23634
41748,40072,Female,41,24538
41749,27637,Female,53,2662
41750,29322,Female,64,19085
41751,27111,Male,34,12317
41752,33604,Male,40,3268
41753,33052,Male,18,20283
41754,34175,Male,56,12346
41755,33500,Female,40,7475
41756,35560,Male,19,23687
41757,35048,Male,30,23290
41758,33967,Male,51,9332
41759,35835,Female,28,34686
41760,34902,Male,19,22655
41761,26389,Female,34,13496
41762,24178,Male,65,13541
41763,25942,Female,57,24415
41764,30328,Female,57,12882
41765,30382,Female,29,14874
41766,31810,Male,34,10735
41767,30093,Female,45,10388
41768,30850,Male,41,6081
41769,32193,Female,38,3371
41770,31184,Male,41,7473
41771,32924,Male,30,15407
41772,10341,Male,38,12473
41773,11966,Female,39,22851
41774,11673,Male,47,15235
41775,11989,Male,19,21956
41776,11061,Female,49,3004
41777,10231,Male,55,17030
41778,55039,Female,32,16868
41779,56770,Female,19,8853
41780,54597,Female,22,3394
41781,55984,Female,34,17088
41782,54213,Female,32,17700
41783,56112,Male,31,7578
41784,56220,Male,26,32368
41785,56548,Male,41,4268
41786,54875,Female,29,14089
41787,55879,Male,21,2311
41788,56598,Female,37,20069
41789,56436,Male,28,7964
41790,17795,Female,30,28906
41791,16291,Male,38,22793
41792,17410,Female,24,8181
41793,15617,Male,25,12555
41794,15193,Female,62,33513
41795,16990,Male,47,17005
41796,16275,Male,21,19213
41797,16491,Male,48,11221
41798,17218,Female,29,34979
41799,17227,Male,19,12004
41800,15076,Female,28,2909
41801,23171,Female,20,19706
41802,23517,Male,53,23864
41803,22007,Female,20,3452
41804,21475,Female,18,19054
41805,21029,Female,18,31725
41806,50386,Female,37,22895
41807,49326,Male,31,24556
41808,50447,Female,31,7879
41809,48090,Male,26,18825
41810,48232,Female,20,16434
41811,49967,Male,39,4297
41812,45967,Male,31,9909
41813,46330,Female,33,21595
41814,45704,Female,36,5200
41815,45895,Male,26,3608
41816,46603,Male,36,29913
41817,47576,Female,34,20914
41818,18019,Male,43,17462
41819,38642,Male,25,13748
41820,36813,Male,32,21247
41821,37135,Female,60,16782
41822,38540,Male,19,13503
41823,36051,Male,62,6079
41824,37935,Male,32,10071
41825,36619,Female,39,5302
41826,14124,Female,34,10551
41827,12461,Male,22,15391
41828,14244,Female,21,8582
41829,14448,Male,26,4595
41830,12843,Male,39,2447
41831,14328,Male,27,7800
41832,12893,Male,47,23355
41833,14151,Male,38,30493
41834,39830,Female,63,9295
41835,40822,Female,29,13550
41836,41951,Female,54,17906
41837,39086,Male,22,8589
41838,40802,Male,23,22716
41839,28383,Female,35,10458
41840,27181,Male,38,16040
41841,27144,Female,33,31767
41842,28746,Female,55,3581
41843,28446,Male,19,4586
41844,29111,Female,28,9243
41845,28186,Female,61,14283
41846,33617,Male,21,7594
41847,35413,Male,30,12532
41848,34410,Male,42,11059
41849,33288,Male,35,24706
41850,34918,Female,58,20143
41851,33687,Female,37,11365
41852,35856,Female,25,15911
41853,35768,Female,61,11727
41854,35717,Female,20,2113
41855,35444,Female,33,4260
41856,34920,Male,36,13386
41857,33688,Male,38,11611
41858,35138,Male,18,9510
41859,34832,Male,35,6411
41860,34275,Female,36,21983
41861,33017,Male,29,5605
41862,34369,Female,60,24269
41863,57128,Male,43,7878
41864,58880,Male,29,22803
41865,57752,Female,28,9259
41866,58393,Female,19,6612
41867,26224,Male,22,22294
41868,24330,Female,43,22824
41869,24071,Female,39,16949
41870,25127,Female,28,2564
41871,24552,Male,42,22862
41872,24508,Female,35,21944
41873,24970,Female,38,10681
41874,26020,Female,34,7198
41875,26023,Male,32,19338
41876,25341,Male,24,11236
41877,25058,Male,24,20985
41878,30160,Female,24,8524
41879,32277,Female,20,15532
41880,30944,Male,61,24650
41881,31409,Female,53,16586
41882,32620,Female,45,8401
41883,31760,Male,27,10755
41884,32724,Female,35,16632
41885,31965,Male,19,13629
41886,31437,Male,40,5244
41887,30393,Male,51,6559
41888,31766,Female,38,27867
41889,31472,Female,39,3584
41890,31094,Male,40,9904
41891,31423,Male,52,24097
41892,11715,Female,20,32426
41893,10418,Male,40,22025
41894,11075,Female,19,2444
41895,9978,Male,31,9239
41896,10340,Male,28,7446
41897,11027,Female,33,14759
41898,10092,Male,38,2667
41899,11585,Female,43,20462
41900,11555,Female,35,13390
41901,9606,Male,50,13424
41902,10214,Female,21,20906
41903,10843,Female,45,22467
41904,10044,Male,39,22943
41905,11262,Female,32,12746
41906,11129,Male,39,26733
41907,10786,Female,58,10775
41908,9725,Female,30,23714
41909,56736,Male,38,21375
41910,54051,Female,19,17112
41911,54425,Male,48,17885
41912,56620,Male,48,8125
41913,55715,Female,39,13125
41914,54137,Female,41,16761
41915,16003,Female,50,3683
41916,16675,Female,38,20952
41917,17540,Female,29,22467
41918,15334,Female,20,22003
41919,15975,Male,19,22043
41920,15258,Female,38,23316
41921,16383,Male,35,13609
41922,15142,Male,48,10008
41923,16424,Female,29,16847
41924,17449,Male,44,24177
41925,15440,Male,29,3047
41926,21320,Female,41,34454
41927,22019,Female,35,16806
41928,21488,Male,34,24115
41929,23164,Female,19,11753
41930,23645,Female,50,24519
41931,22641,Male,54,15394
41932,50426,Female,25,12589
41933,50195,Male,50,2058
41934,50884,Female,35,12451
41935,49570,Female,37,7898
41936,50356,Male,51,4901
41937,49943,Male,27,3798
41938,46333,Male,37,6256
41939,47836,Male,35,7893
41940,45240,Female,52,21597
41941,45079,Female,39,24585
41942,46218,Male,36,24453
41943,46465,Female,25,13731
41944,20743,Male,39,16151
41945,20175,Female,55,19230
41946,18294,Male,27,9748
41947,18119,Male,57,29070
41948,19663,Female,25,24442
41949,19763,Male,49,15296
41950,36367,Female,37,5620
41951,37259,Male,29,19715
41952,36716,Male,34,19970
41953,37673,Male,40,8315
41954,38517,Male,56,24569
41955,38266,Female,26,5788
41956,37879,Female,43,23429
41957,36963,Male,37,15536
41958,37707,Female,31,20189
41959,38564,Male,36,20345
41960,37197,Male,33,25484
41961,14122,Female,38,16629
41962,12813,Male,35,11496
41963,14812,Female,18,16693
41964,13282,Male,50,16752
41965,12169,Female,38,2801
41966,14375,Male,40,21392
41967,13524,Male,24,6992
41968,14102,Male,24,6943
41969,13723,Female,39,19616
41970,13237,Female,28,6182
41971,13308,Female,19,15046
41972,12673,Female,28,2382
41973,14756,Male,20,19036
41974,13952,Female,64,16061
41975,40046,Female,39,18892
41976,41437,Female,43,10609
41977,40442,Male,32,14830
41978,40206,Female,34,5443
41979,40503,Male,18,17592
41980,39904,Male,63,19906
41981,39062,Male,34,19966
41982,40765,Male,18,2349
41983,27134,Male,41,14020
41984,29890,Female,38,3719
41985,29462,Female,28,4069
41986,28995,Female,18,6521
41987,27160,Female,35,12293
41988,29874,Male,49,16900
41989,35832,Male,26,29770
41990,34095,Male,26,3070
41991,35913,Male,39,22682
41992,33692,Female,58,22528
41993,34390,Male,32,19848
41994,34581,Male,22,13859
41995,33968,Female,18,21424
41996,34162,Male,56,11550
41997,34346,Male,40,21362
41998,35849,Female,38,22213
41999,33564,Male,48,12008
42000,34053,Female,30,9173
42001,34703,Female,30,17535
42002,25026,Male,61,17173
42003,24553,Female,42,17427
42004,24315,Male,48,17776
42005,24098,Male,62,27681
42006,25121,Male,38,10399
42007,26839,Female,65,4751
42008,26692,Male,26,4249
42009,31560,Male,31,20438
42010,32521,Male,28,21646
42011,31936,Male,30,8901
42012,32817,Male,21,20139
42013,30587,Male,25,8251
42014,30906,Female,31,6887
42015,11226,Male,26,30566
42016,10477,Female,28,13249
42017,10485,Male,38,2138
42018,9024,Male,62,10092
42019,11498,Male,38,13867
42020,10911,Male,47,2096
42021,9321,Male,56,6493
42022,56613,Male,24,5898
42023,54570,Male,39,11195
42024,55497,Female,45,4182
42025,55147,Female,26,15098
42026,55860,Female,20,2638
42027,54498,Male,32,8642
42028,55109,Female,39,17271
42029,56694,Male,28,6924
42030,55850,Male,25,11180
42031,55814,Male,21,10984
42032,54002,Female,38,3535
42033,16780,Male,35,13823
42034,17785,Female,65,16019
42035,16485,Male,26,16621
42036,16587,Male,28,4383
42037,15062,Male,20,9558
42038,17505,Male,53,5696
42039,17065,Female,18,16944
42040,17019,Female,59,5770
42041,17809,Female,28,10054
42042,15579,Female,26,20997
42043,23890,Male,27,22004
42044,22283,Male,54,3747
42045,22309,Female,25,11767
42046,22292,Female,47,29388
42047,22342,Female,32,17051
42048,50555,Female,38,14006
42049,50536,Female,26,11341
42050,48836,Female,32,11454
42051,49268,Male,29,10584
42052,49070,Female,45,4643
42053,49173,Female,27,12844
42054,50122,Male,28,17147
42055,45532,Female,52,13215
42056,45296,Male,51,24971
42057,45491,Female,22,23541
42058,46991,Female,23,21183
42059,45503,Female,37,7538
42060,47307,Female,19,13256
42061,46981,Female,27,10428
42062,45128,Female,39,15115
42063,47483,Female,32,24064
42064,45031,Female,32,24494
42065,45793,Female,37,2800
42066,47460,Female,37,8195
42067,46307,Female,31,9128
42068,19887,Female,53,28510
42069,19868,Male,22,25038
42070,38227,Male,32,10721
42071,37072,Female,38,15255
42072,38338,Female,37,2507
42073,37704,Female,23,23751
42074,37926,Male,26,9808
42075,36035,Male,21,17429
42076,38577,Male,59,9447
42077,36834,Female,43,11492
42078,37121,Male,34,15266
42079,38165,Male,30,26596
42080,12651,Male,39,19408
42081,13414,Female,32,16695
42082,13253,Male,34,23013
42083,14496,Female,37,15209
42084,14908,Female,63,17636
42085,41696,Male,34,11659
42086,39857,Female,24,7456
42087,40711,Male,29,14733
42088,41098,Female,35,20524
42089,41008,Male,36,8527
42090,39802,Male,39,21315
42091,28986,Male,47,7444
42092,27573,Male,40,20986
42093,27371,Male,38,7255
42094,28441,Male,31,8917
42095,29029,Female,35,9578
42096,27312,Female,35,33779
42097,27818,Male,30,12777
42098,28476,Male,64,28390
42099,28236,Male,60,18453
42100,29384,Male,29,9370
42101,28656,Female,39,20957
42102,28097,Female,56,14863
42103,29945,Male,29,30379
42104,29388,Male,54,21958
42105,28196,Female,64,13252
42106,27197,Male,29,2578
42107,27833,Male,29,16150
42108,28336,Male,34,3169
42109,29603,Female,34,25444
42110,28538,Male,24,14660
42111,28113,Female,34,14704
42112,28996,Male,44,11271
42113,27012,Female,60,15196
42114,33380,Male,31,21986
42115,35222,Male,63,16460
42116,35929,Male,60,24906
42117,35518,Female,26,8062
42118,34048,Female,43,9723
42119,33181,Male,52,2620
42120,35093,Female,36,17163
42121,34459,Male,25,17710
42122,33638,Female,21,17810
42123,34498,Female,36,22987
42124,34293,Female,35,26835
42125,33883,Female,25,23356
42126,33165,Male,47,19261
42127,35188,Male,26,9428
42128,33306,Female,35,4205
42129,24639,Female,36,2707
42130,24006,Male,33,7492
42131,24864,Female,38,14193
42132,26243,Female,54,15678
42133,25331,Female,63,19201
42134,26752,Male,47,11190
42135,24915,Male,22,6632
42136,26955,Male,20,15628
42137,24764,Male,23,20107
42138,26483,Male,43,17765
42139,25896,Male,24,3751
42140,26833,Male,19,11590
42141,24374,Female,20,12413
42142,24026,Female,32,22578
42143,25339,Female,21,15529
42144,24867,Female,34,23950
42145,26022,Female,25,19119
42146,25100,Female,21,19523
42147,26285,Male,34,16450
42148,24593,Male,24,9830
42149,30477,Male,23,15705
42150,33000,Male,59,17111
42151,31812,Male,45,8870
42152,31117,Female,28,30212
42153,32249,Female,30,23346
42154,32043,Male,59,12187
42155,32405,Male,43,6298
42156,31429,Female,27,5240
